PLOT,Accession,LOC,Year,REP,Block,Design,Trial,Settweight,NPH,Vigor,AUDPC_YMV,rAUDPC_YMV,AUDPC_YAD,rAUDPC_YAD,Yield per plot (kg),TTNPL,TTWPL,Yield_udj,YIELD,ATW,DMC,Oxint180Minutes,OXBI
2212,TDr1741079,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2213,TDr1741095,Ikenne,2020,2,2,Partial replicated,TFE,,,1,135,0.01125,105,0.00875,,,,,,,,,
2214,TDr1741022,Ikenne,2020,2,2,Partial replicated,TFE,,2,3,135,0.01125,135,0.01125,1.205,2.50,0.60,6.03,6.03,0.24,,0,
2215,TDr1741072,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2216,TDr1741076,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2217,TDr1741050,Ikenne,2020,2,2,Partial replicated,TFE,,2,2,165,0.01375,135,0.01125,0.415,1.00,0.21,0.83,2.08,0.21,,,
2218,TDr1741059,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2219,TDr1741040,Ikenne,2020,2,2,Partial replicated,TFE,,,1,,,,,,,,,,,,,
2220,TDr1741057,Ikenne,2020,2,2,Partial replicated,TFE,,1,2,135,0.01125,135,0.01125,0.595,6.00,0.60,2.98,5.95,0.10,,,
2221,TDr1741013,Ikenne,2020,2,2,Partial replicated,TFE,,2,3,135,0.01125,135,0.01125,2.265,1.50,1.13,22.65,11.33,0.76,,0,
2222,TDr1741024,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2223,TDr1741051,Ikenne,2020,2,2,Partial replicated,TFE,,2,3,135,0.01125,105,0.00875,1.125,1.00,0.56,11.25,5.63,0.56,,,
2224,TDr1741056,Ikenne,2020,2,2,Partial replicated,TFE,,,1,,,,,,,,,,,,,
2225,TDr1741023,Ikenne,2020,2,2,Partial replicated,TFE,,1,1,195,0.01625,135,0.01125,0.065,3.00,0.07,0.65,0.65,0.02,,,
2226,TDr1741035,Ikenne,2020,2,2,Partial replicated,TFE,,,1,105,0.00875,105,0.00875,,,,,,,,,
2227,TDr1741012,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2228,TDr1741074,Ikenne,2020,2,2,Partial replicated,TFE,,,1,135,0.01125,135,0.01125,,,,,,,,,
2229,TDr1741042,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2230,TDr1741070,Ikenne,2020,2,2,Partial replicated,TFE,,2,3,165,0.01375,135,0.01125,0.615,1.00,0.31,3.08,3.08,0.31,,,
2231,TDr1741088,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2232,TDr1741020,Ikenne,2020,2,2,Partial replicated,TFE,,,1,120,0.01,150,0.0125,,,,,,,,,
2233,TDr1741001,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2234,TDr1741044,Ikenne,2020,2,2,Partial replicated,TFE,,4,3,135,0.01125,135,0.01125,1.09,1.75,0.27,2.73,2.73,0.16,,,
2235,TDr1741066,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2236,TDr1741085,Ikenne,2020,2,2,Partial replicated,TFE,,4,3,195,0.01625,135,0.01125,2.53,1.25,0.63,6.33,6.33,0.51,,0,
2237,TDr1741006,Ikenne,2020,2,2,Partial replicated,TFE,,1,2,165,0.01375,135,0.01125,0.38,1.00,0.38,0.95,3.80,0.38,,,
2238,TDr1741043,Ikenne,2020,2,2,Partial replicated,TFE,,4,3,195,0.01625,135,0.01125,1.075,1.50,0.27,2.69,2.69,0.18,,,
2239,TDr1741060,Ikenne,2020,2,2,Partial replicated,TFE,,1,3,195,0.01625,135,0.01125,0.61,2.00,0.61,1.53,6.10,0.31,,,
2240,TDr1741100,Ikenne,2020,2,2,Partial replicated,TFE,,2,3,195,0.01625,135,0.01125,0.915,1.50,0.46,9.15,4.58,0.31,,,
2241,TDr1741086,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2242,TDr1741016,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2243,TDr1741047,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
2244,TDr1741089,Ikenne,2020,2,2,Partial replicated,TFE,,,,,,,,,,,,,,,,
1001,TDr17089001,Ibadan,2020,1,1,Augmented,SCG,0.44,4,3,352.5,0.029375,142.5,0.011875,14.11,2.50,3.53,28.22,35.28,1.41,21.33,3,-0.50
1002,TDr1100497,Ibadan,2020,1,1,Augmented,SCG,0.53,1,2,330,0.0275,180,0.015,2.63,1.00,2.63,5.26,26.30,2.63,34.67,0,0.19
1003,TDr9519177,Ibadan,2020,1,1,Augmented,SCG,0.5,5,3,351,0.02925,156,0.013,8.03,1.40,1.61,16.06,16.06,1.15,30.00,1,-0.24
1004,TDr8902665,Ibadan,2020,1,1,Augmented,SCG,0.51,4,2,337.5,0.028125,220,0.018333333,3.90,1.25,0.98,7.80,9.75,0.78,34.67,0,-0.19
1005,TDrOjuiyawo,Ibadan,2020,1,1,Augmented,SCG,0.52,0,,,,,,,,,,,,,,
1006,TDr17083003,Ibadan,2020,1,1,Augmented,SCG,0.51,5,3,291,0.02425,123,0.01025,13.79,1.40,2.76,27.58,27.58,1.97,33.33,1,-0.25
2001,TDr9519177,Ibadan,2020,1,2,Augmented,SCG,0.5,5,2,336,0.028,144,0.012,8.45,1.00,1.69,16.90,16.90,1.69,32.00,3,-0.59
2002,TDrOjuiyawo,Ibadan,2020,1,2,Augmented,SCG,0.52,0,,,,,,,,,,,,,,
2003,TDr1100497,Ibadan,2020,1,2,Augmented,SCG,0.52,1,2,315,0.02625,150,0.0125,0.87,3.00,0.87,1.74,8.70,0.29,33.03,1,-0.01
2004,TDr17084031,Ibadan,2020,1,2,Augmented,SCG,0.17,2,2,345,0.02875,157.5,0.013125,4.76,1.50,2.38,9.52,23.80,1.59,31.33,0,-0.06
2005,TDr17090006,Ibadan,2020,1,2,Augmented,SCG,0.5,5,3,345,0.02875,147,0.01225,10.87,2.20,2.17,21.74,21.74,0.99,36.00,0,0.07
2006,TDr8902665,Ibadan,2020,1,2,Augmented,SCG,0.51,3,2,340,0.028333333,295,0.024583333,4.13,1.33,1.38,8.26,13.77,1.03,36.00,0,-0.11
3001,TDr8902665,Ibadan,2020,1,3,Augmented,SCG,0.53,2,2,330,0.0275,195,0.01625,1.74,1.00,0.87,3.48,8.70,0.87,33.33,2,-0.42
3002,TDr17089004,Ibadan,2020,1,3,Augmented,SCG,0.37,4,3,348.75,0.0290625,195,0.01625,8.40,3.50,2.10,16.80,21.00,0.60,30.00,3,-0.27
3003,TDr9519177,Ibadan,2020,1,3,Augmented,SCG,0.5,5,3,339,0.02825,186,0.0155,9.05,3.40,1.81,18.10,18.10,0.53,28.00,0,-0.01
3004,TDr17084001,Ibadan,2020,1,3,Augmented,SCG,0.5,1,2,330,0.0275,120,0.01,1.60,1.00,1.60,3.20,16.00,1.60,30.00,2,-0.51
3005,TDrOjuiyawo,Ibadan,2020,1,3,Augmented,SCG,0.51,3,2,345,0.02875,230,0.019166667,4.52,2.00,1.51,9.04,15.07,0.75,31.33,0,-0.13
3006,TDr1100497,Ibadan,2020,1,3,Augmented,SCG,0.53,1,2,345,0.02875,120,0.01,0.58,1.00,0.58,1.16,5.80,0.58,27.33,1,-0.02
4001,TDr17089013,Ibadan,2020,1,4,Augmented,SCG,0.52,5,2,312,0.026,135,0.01125,19.73,1.20,3.95,39.46,39.46,3.29,27.33,1,0.06
4002,TDr8902665,Ibadan,2020,1,4,Augmented,SCG,0.53,3,2,327.5,0.027291667,225,0.01875,7.97,2.33,2.66,15.94,26.57,1.14,36.67,0,-0.16
4003,TDr1100497,Ibadan,2020,1,4,Augmented,SCG,0.5,0,,,,,,,,,,,,34.67,0,-0.09
4004,TDr9519177,Ibadan,2020,1,4,Augmented,SCG,0.58,5,3,345,0.02875,198,0.0165,9.44,2.60,1.89,18.88,18.88,0.73,32.00,1,-0.21
4005,TDrOjuiyawo,Ibadan,2020,1,4,Augmented,SCG,0.5,2,2,337.5,0.028125,225,0.01875,3.20,1.00,1.60,6.40,16.00,1.60,,,
4006,TDr17089053,Ibadan,2020,1,4,Augmented,SCG,0.51,5,3,357,0.02975,129,0.01075,13.63,3.60,2.73,45.43,27.26,0.76,35.33,0,-0.06
5001,TDr8902665,Ibadan,2020,1,5,Augmented,SCG,0.51,4,2,300,0.025,225,0.01875,4.73,1.25,1.18,15.77,11.83,0.95,32.67,0,-0.19
5002,TDrOjuiyawo,Ibadan,2020,1,5,Augmented,SCG,0.52,1,2,315,0.02625,210,0.0175,1.08,2.00,1.08,2.16,10.80,0.54,,,
5003,TDr17089005,Ibadan,2020,1,5,Augmented,SCG,0.5,5,2,345,0.02875,120,0.01,15.78,1.80,3.16,31.56,31.56,1.75,31.33,2,-0.19
5004,TDr9519177,Ibadan,2020,1,5,Augmented,SCG,0.54,5,3,339,0.02825,177,0.01475,11.84,1.80,2.37,23.68,23.68,1.32,32.67,0,0.03
5005,TDr1100497,Ibadan,2020,1,5,Augmented,SCG,0.52,3,2,335,0.027916667,190,0.015833333,3.71,1.67,1.24,7.42,12.37,0.74,32.67,1,-0.06
5006,TDr17089025,Ibadan,2020,1,5,Augmented,SCG,0.5,5,2,345,0.02875,120,0.01,11.89,2.20,2.38,23.78,23.78,1.08,32.67,0,0.08
6001,TDr17090011,Ibadan,2020,1,6,Augmented,SCG,0.52,5,3,336,0.028,144,0.012,5.32,2.00,1.06,13.30,10.64,0.53,31.33,0,-0.06
6002,TDr9519177,Ibadan,2020,1,6,Augmented,SCG,0.57,5,3,345,0.02875,171,0.01425,9.55,2.80,1.91,19.10,19.10,0.68,30.00,1,-0.19
6003,TDr8902665,Ibadan,2020,1,6,Augmented,SCG,0.52,3,2,320,0.026666667,180,0.015,4.01,1.00,1.34,13.37,13.37,1.34,35.33,0,-0.11
6004,TDr17089009,Ibadan,2020,1,6,Augmented,SCG,0.14,2,2,333.75,0.0278125,120,0.01,3.61,2.00,1.81,18.05,18.05,0.90,33.33,3,-0.15
6005,TDrOjuiyawo,Ibadan,2020,1,6,Augmented,SCG,0.52,1,2,315,0.02625,210,0.0175,1.51,1.00,1.51,3.02,15.10,1.51,26.67,1,-0.03
6006,TDr1100497,Ibadan,2020,1,6,Augmented,SCG,0.51,1,2,345,0.02875,180,0.015,1.71,2.00,1.71,3.42,17.10,0.86,31.33,0,-0.13
7001,TDr8902665,Ibadan,2020,1,7,Augmented,SCG,0.52,4,2,337.5,0.028125,217.5,0.018125,5.49,1.50,1.37,10.98,13.73,0.92,34.67,0,-0.17
7002,TDrOjuiyawo,Ibadan,2020,1,7,Augmented,SCG,0.52,0,,,,,,,,,,,,,,
7003,TDr1100497,Ibadan,2020,1,7,Augmented,SCG,0.52,4,2,337.5,0.028125,168.75,0.0140625,5.73,1.50,1.43,11.46,14.33,0.96,34.00,,-0.21
7004,TDr17089037,Ibadan,2020,1,7,Augmented,SCG,0.44,5,3,315,0.02625,141,0.01175,10.95,2.00,2.19,21.90,21.90,1.10,34.00,0,0.30
7005,TDr17089058,Ibadan,2020,1,7,Augmented,SCG,0.51,5,3,336,0.028,156,0.013,10.59,2.00,2.12,21.18,21.18,1.06,32.67,0,0.07
7006,TDr9519177,Ibadan,2020,1,7,Augmented,SCG,0.58,5,2,339,0.02825,129,0.01075,6.83,1.40,1.37,13.66,13.66,0.98,30.67,1,-0.24
8001,TDr17089026,Ibadan,2020,1,8,Augmented,SCG,0.51,5,3,351,0.02925,141,0.01175,12.37,2.80,2.47,24.74,24.74,0.88,28.00,0,-0.15
8002,TDr17089008,Ibadan,2020,1,8,Augmented,SCG,0.5,5,2,339,0.02825,144,0.012,11.62,1.80,2.32,23.24,23.24,1.29,27.33,1,-0.09
8003,TDr8902665,Ibadan,2020,1,8,Augmented,SCG,0.54,3,2,335,0.027916667,225,0.01875,4.03,2.00,1.34,8.06,13.43,0.67,35.33,0,-0.13
8004,TDr9519177,Ibadan,2020,1,8,Augmented,SCG,0.53,5,3,339,0.02825,132,0.011,9.93,1.60,1.99,19.86,19.86,1.24,27.33,1,-0.32
8005,TDrOjuiyawo,Ibadan,2020,1,8,Augmented,SCG,0.5,2,2,330,0.0275,225,0.01875,2.93,1.00,1.47,5.86,14.65,1.47,24.00,3,-0.43
8006,TDr1100497,Ibadan,2020,1,8,Augmented,SCG,0.53,0,,,,,,,,,,,,,,
9001,TDr1100497,Ibadan,2020,1,9,Augmented,SCG,0.53,1,2,315,0.02625,225,0.01875,1.67,1.00,1.67,3.34,16.70,1.67,32.67,0,-0.16
9002,TDrOjuiyawo,Ibadan,2020,1,9,Augmented,SCG,0.5,0,,,,,,,,,,,,,,
9003,TDr17084027,Ibadan,2020,1,9,Augmented,SCG,0.27,3,2,345,0.02875,120,0.01,1.43,2.33,0.48,2.86,4.77,0.20,26.00,3,-0.32
9004,TDr17089067,Ibadan,2020,1,9,Augmented,SCG,0.39,3,2,345,0.02875,120,0.01,4.53,1.00,1.51,9.06,15.10,1.51,32.67,1,-0.31
9005,TDr9519177,Ibadan,2020,1,9,Augmented,SCG,0.56,5,3,348,0.029,159,0.01325,10.28,2.40,2.06,20.56,20.56,0.86,26.67,2,-0.34
9006,TDr8902665,Ibadan,2020,1,9,Augmented,SCG,0.52,2,2,337.5,0.028125,195,0.01625,1.41,1.50,0.71,2.82,7.05,0.47,30.67,0,-0.11
10001,TDr9519177,Ibadan,2020,1,10,Augmented,SCG,0.55,5,2,342,0.0285,186,0.0155,9.37,1.60,1.87,18.74,18.74,1.17,34.00,,
10002,TDrOjuiyawo,Ibadan,2020,1,10,Augmented,SCG,0.5,2,2,337.5,0.028125,225,0.01875,2.57,1.00,1.29,5.14,12.85,1.29,32.00,0,0.11
10003,TDr1100497,Ibadan,2020,1,10,Augmented,SCG,0.53,2,2,315,0.02625,202.5,0.016875,4.00,1.50,2.00,8.00,20.00,1.33,34.67,0,0.09
10004,TDr17090004,Ibadan,2020,1,10,Augmented,SCG,0.52,5,3,324,0.027,150,0.0125,11.39,1.20,2.28,22.78,22.78,1.90,32.67,0,0.09
10005,TDr17089003,Ibadan,2020,1,10,Augmented,SCG,0.39,5,3,348,0.029,147,0.01225,14.53,2.40,2.91,29.06,29.06,1.21,32.67,3,-0.34
10006,TDr8902665,Ibadan,2020,1,10,Augmented,SCG,0.5,2,2,322.5,0.026875,225,0.01875,2.86,1.00,1.43,5.72,14.30,1.43,35.33,0,-0.09
11001,TDr17089015,Ibadan,2020,1,11,Augmented,SCG,0.5,5,3,354,0.0295,156,0.013,15.85,2.40,3.17,31.70,31.70,1.32,23.33,1,-0.18
11002,TDr8902665,Ibadan,2020,1,11,Augmented,SCG,0.54,3,2,335,0.027916667,195,0.01625,3.10,1.00,1.03,6.20,10.33,1.03,39.33,,-0.09
11003,TDr1100497,Ibadan,2020,1,11,Augmented,SCG,0.51,2,3,375,0.03125,180,0.015,5.33,1.00,2.67,10.66,26.65,2.67,36.67,,0.26
11004,TDr9519177,Ibadan,2020,1,11,Augmented,SCG,0.52,4,2,330,0.0275,142.5,0.011875,7.38,1.75,1.85,14.76,18.45,1.05,34.00,,0.13
11005,TDrOjuiyawo,Ibadan,2020,1,11,Augmented,SCG,0.51,0,,,,,,,,,,,,,,
11006,TDr17084004,Ibadan,2020,1,11,Augmented,SCG,0.33,3,3,345,0.02875,130,0.010833333,11.66,2.00,3.89,23.32,38.87,1.94,31.33,,0.17
12001,TDrOjuiyawo,Ibadan,2020,1,12,Augmented,SCG,0.51,1,2,315,0.02625,165,0.01375,0.84,1.00,0.84,1.68,8.40,0.84,28.67,,-0.20
12002,TDr1100497,Ibadan,2020,1,12,Augmented,SCG,0.54,2,2,337.5,0.028125,165,0.01375,2.35,1.50,1.18,4.70,11.75,0.78,30.00,0,-0.10
12003,TDr17089006,Ibadan,2020,1,12,Augmented,SCG,0.32,3,3,340,0.028333333,155,0.012916667,10.00,1.33,3.33,20.00,33.33,2.50,29.33,1,-0.05
12004,TDr8902665,Ibadan,2020,1,12,Augmented,SCG,0.51,4,2,307.5,0.025625,202.5,0.016875,3.39,1.25,0.85,6.78,8.48,0.68,31.33,0,-0.24
12005,TDr17089012,Ibadan,2020,1,12,Augmented,SCG,0.29,3,3,340,0.028333333,155,0.012916667,8.26,3.33,2.75,16.52,27.53,0.83,27.33,0,-0.07
12006,TDr9519177,Ibadan,2020,1,12,Augmented,SCG,0.56,4,3,337.5,0.028125,135,0.01125,8.61,1.50,2.15,17.22,21.53,1.44,31.33,1,0.00
13001,TDrOjuiyawo,Ibadan,2020,1,13,Augmented,SCG,0.5,1,2,315,0.02625,165,0.01375,0.39,1.00,0.39,0.78,3.90,0.39,20.67,0,-0.24
13002,TDr9519177,Ibadan,2020,1,13,Augmented,SCG,0.51,5,3,345,0.02875,120,0.01,6.97,2.00,1.39,13.94,13.94,0.70,30.00,0,-0.06
13003,TDr17083001,Ibadan,2020,1,13,Augmented,SCG,0.51,5,3,342,0.0285,126,0.0105,13.93,2.00,2.79,27.86,27.86,1.39,24.67,0,-0.20
13004,TDr17089043,Ibadan,2020,1,13,Augmented,SCG,0.38,4,2,337.5,0.028125,142.5,0.011875,6.46,1.50,1.62,12.92,16.15,1.08,27.33,1,-0.23
13005,TDr1100497,Ibadan,2020,1,13,Augmented,SCG,0.51,1,2,345,0.02875,120,0.01,1.48,2.00,1.48,2.96,14.80,0.74,28.67,0,-0.06
13006,TDr8902665,Ibadan,2020,1,13,Augmented,SCG,0.51,2,3,337.5,0.028125,225,0.01875,3.75,1.00,1.88,7.50,18.75,1.88,33.33,1,0.06
14001,TDr1100497,Ibadan,2020,1,14,Augmented,SCG,0.53,2,2,337.5,0.028125,195,0.01625,4.41,1.00,2.21,8.82,22.05,2.21,26.00,0,-0.14
14002,TDr8902665,Ibadan,2020,1,14,Augmented,SCG,0.5,3,2,330,0.0275,190,0.015833333,2.63,1.00,0.88,5.26,8.77,0.88,24.00,0,-0.10
14003,TDr9519177,Ibadan,2020,1,14,Augmented,SCG,0.53,5,2,341.25,0.0284375,142.5,0.011875,9.67,1.60,1.93,19.34,19.34,1.21,29.33,1,-0.14
14004,TDr17089007,Ibadan,2020,1,14,Augmented,SCG,0.5,5,2,285,0.02375,138,0.0115,11.70,2.60,2.34,23.40,23.40,0.90,34.00,0,0.08
14005,TDrOjuiyawo,Ibadan,2020,1,14,Augmented,SCG,0.5,1,2,360,0.03,225,0.01875,0.44,1.00,0.44,0.88,4.40,0.44,26.67,0,-0.24
14006,TDr17089010,Ibadan,2020,1,14,Augmented,SCG,0.12,2,2,330,0.0275,150,0.0125,3.86,1.00,1.93,7.72,19.30,1.93,29.33,3,-0.34
15001,TDr17092014,Ibadan,2020,1,15,Augmented,SCG,0.5,4,3,337.5,0.028125,120,0.01,11.65,2.75,2.91,23.30,29.13,1.06,28.00,0,-0.24
15002,TDr1100497,Ibadan,2020,1,15,Augmented,SCG,0.51,3,2,322.5,0.026875,165,0.01375,6.70,1.00,2.23,13.40,22.33,2.23,32.67,0,-0.06
15003,TDr9519177,Ibadan,2020,1,15,Augmented,SCG,0.52,5,2,331.5,0.027625,162,0.0135,6.89,2.20,1.38,13.78,13.78,0.63,31.33,3,-0.47
15004,TDr17089017,Ibadan,2020,1,15,Augmented,SCG,0.52,5,3,336,0.028,132,0.011,12.81,1.60,2.56,25.62,25.62,1.60,28.67,0,-0.23
15005,TDr8902665,Ibadan,2020,1,15,Augmented,SCG,0.53,2,2,315,0.02625,240,0.02,3.19,1.00,1.60,6.38,15.95,1.60,28.67,0,-0.02
15006,TDrOjuiyawo,Ibadan,2020,1,15,Augmented,SCG,0.52,1,2,330,0.0275,225,0.01875,1.40,1.00,1.40,2.80,14.00,1.40,28.67,0,-0.30
16001,TDr9519177,Ibadan,2020,1,16,Augmented,SCG,0.54,3,3,340,0.028333333,135,0.01125,6.80,3.67,2.27,13.60,22.67,0.62,28.67,1,-0.13
16002,TDrOjuiyawo,Ibadan,2020,1,16,Augmented,SCG,0.52,0,,,,,,,,,,,,,,
16003,TDr8902665,Ibadan,2020,1,16,Augmented,SCG,0.52,4,2,332.5,0.027708333,225,0.01875,4.45,1.25,1.11,8.90,11.13,0.89,33.33,0,-0.07
16004,TDr17092003,Ibadan,2020,1,16,Augmented,SCG,0.39,5,2,342,0.0285,162,0.0135,9.05,1.60,1.81,18.10,18.10,1.13,32.00,0,0.04
16005,TDr1100497,Ibadan,2020,1,16,Augmented,SCG,0.53,1,2,300,0.025,135,0.01125,1.05,1.00,1.05,2.10,10.50,1.05,28.67,1,-0.18
16006,TDr17078001,Ibadan,2020,1,16,Augmented,SCG,0.5,5,3,348,0.029,168,0.014,18.80,1.60,3.76,37.60,37.60,2.35,24.67,,-0.32
17001,TDrOjuiyawo,Ibadan,2020,1,17,Augmented,SCG,0.53,0,,,,,,,,,,,,,,
17002,TDr1100497,Ibadan,2020,1,17,Augmented,SCG,0.5,1,3,315,0.02625,120,0.01,2.75,2.00,2.75,5.50,27.50,1.38,30.00,1,-0.09
17003,TDr17089074,Ibadan,2020,1,17,Augmented,SCG,0.51,5,3,324,0.027,165,0.01375,19.00,2.40,3.80,38.00,38.00,1.58,23.33,1,-0.12
17004,TDr17089014,Ibadan,2020,1,17,Augmented,SCG,0.52,5,2,336,0.028,183,0.01525,10.95,1.40,2.19,21.90,21.90,1.56,31.33,3,-0.40
17005,TDr9519177,Ibadan,2020,1,17,Augmented,SCG,0.53,3,3,335,0.027916667,175,0.014583333,7.25,2.00,2.42,14.50,24.17,1.21,32.00,1,-0.17
17006,TDr8902665,Ibadan,2020,1,17,Augmented,SCG,0.52,1,2,240,0.02,225,0.01875,0.10,2.00,0.10,0.20,1.00,0.05,35.33,0,0.51
18001,TDr9519177,Ibadan,2020,1,18,Augmented,SCG,0.52,5,3,342,0.0285,180,0.015,10.20,1.40,2.04,20.40,20.40,1.46,30.67,1,-0.04
18002,TDr17090005,Ibadan,2020,1,18,Augmented,SCG,0.51,5,3,344.25,0.0286875,159,0.01325,13.30,1.40,2.66,26.60,26.60,1.90,24.67,,
18003,TDr8902665,Ibadan,2020,1,18,Augmented,SCG,0.53,5,2,324,0.027,159.75,0.0133125,4.00,2.00,0.80,8.00,8.00,0.40,20.67,0,-0.03
18004,TDrOjuiyawo,Ibadan,2020,1,18,Augmented,SCG,0.52,1,2,330,0.0275,225,0.01875,1.05,1.00,1.05,2.10,10.50,1.05,,,
18005,TDr17089011,Ibadan,2020,1,18,Augmented,SCG,0.5,5,3,345,0.02875,180,0.015,11.05,1.20,2.21,22.10,22.10,1.84,27.33,3,-0.21
18006,TDr1100497,Ibadan,2020,1,18,Augmented,SCG,0.53,0,,,,,,,,,,,,,,
19001,TDrOjuiyawo,Ibadan,2020,1,19,Augmented,SCG,0.53,2,2,345,0.02875,180,0.015,2.35,1.00,1.18,4.70,11.75,1.18,26.00,1,-0.16
19002,TDr9519177,Ibadan,2020,1,19,Augmented,SCG,0.56,5,2,339,0.02825,183,0.01525,7.18,1.80,1.44,14.36,14.36,0.80,28.67,,
19003,TDr17089002,Ibadan,2020,1,19,Augmented,SCG,0.48,5,2,330,0.0275,159,0.01325,8.72,1.60,1.74,17.44,17.44,1.09,29.33,1,-0.11
19004,TDr8902665,Ibadan,2020,1,19,Augmented,SCG,0.54,4,2,322.5,0.026875,180,0.015,3.70,1.75,0.93,7.40,9.25,0.53,35.33,1,-0.14
19005,TDr17084028,Ibadan,2020,1,19,Augmented,SCG,0.48,5,3,342,0.0285,144,0.012,8.20,2.20,1.64,16.40,16.40,0.75,26.00,1,-0.74
19006,TDr1100497,Ibadan,2020,1,19,Augmented,SCG,0.53,1,2,345,0.02875,120,0.01,2.44,4.00,2.44,4.88,24.40,0.61,27.33,2,-0.01
413,TDr1760017,Abuja,2020,1,1,Augmented,SCG,0.35,3,3,190,0.021111111,135,0.015,6.1,2.333333333,2.033333333,34.00,20.33,0.87,,,
414,TDr1714501,Abuja,2020,1,1,Augmented,SCG,0.418,3,2,240,0.026666667,165,0.018333333,6.9,2.333333333,2.3,20.67,23.00,0.99,,,
415,TDr8902665,Abuja,2020,1,1,Augmented,SCG,0.277,3,2,245,0.027222222,170,0.018888889,1.6,2,0.533333333,22.00,5.33,0.27,,,
416,TDr1768001,Abuja,2020,1,1,Augmented,SCG,0.45,3,3,220,0.024444444,135,0.015,4.8,1.666666667,1.6,23.67,16.00,0.96,,,
417,TDr1773016,Abuja,2020,1,1,Augmented,SCG,0.415,2,3,177.5,0.019722222,120,0.013333333,3,2,1.5,40.67,15.00,0.75,,,
418,TDr1714706,Abuja,2020,1,1,Augmented,SCG,0.346,3,2,180,0.02,160,0.017777778,6.3,1,2.1,35.00,21.00,2.10,,,
419,TDr1787002,Abuja,2020,1,1,Augmented,SCG,0.443,2,2,180,0.02,120,0.013333333,0.7,2,0.35,41.33,3.50,0.18,,,
420,TDr1774009,Abuja,2020,1,1,Augmented,SCG,0.344,1,3,180,0.02,105,0.011666667,0.2,2,0.2,24.00,2.00,0.10,,,
421,TDr1758008,Abuja,2020,1,1,Augmented,SCG,0.361,3,2,220,0.024444444,135,0.015,5.1,1.666666667,1.7,26.33,17.00,1.02,,,
422,TDr1758013,Abuja,2020,1,1,Augmented,SCG,0.335,3,3,165,0.018333333,115,0.012777778,3.7,1,1.233333333,19.33,12.33,1.23,,,
423,TDr1774010,Abuja,2020,1,1,Augmented,SCG,0.45,2,3,195,0.021666667,187.5,0.020833333,1.1,2,0.55,19.50,5.50,0.28,,,
424,TDr1775002,Abuja,2020,1,1,Augmented,SCG,0.431,3,3,135,0.015,120,0.013333333,4.4,1.666666667,1.466666667,30.67,14.67,0.88,,,
425,TDr1756041,Abuja,2020,1,1,Augmented,SCG,0.312,3,3,220,0.024444444,135,0.015,3.7,3.333333333,1.233333333,12.50,12.33,0.37,,,
426,TDr1712904,Abuja,2020,1,1,Augmented,SCG,0.228,2,3,195,0.021666667,120,0.013333333,2.3,1.5,1.15,33.33,11.50,0.77,,,
427,TDr1773017,Abuja,2020,1,1,Augmented,SCG,0.45,3,3,180,0.02,105,0.011666667,3.6,1.333333333,1.2,46.67,12.00,0.90,,,
428,TDr1758016,Abuja,2020,1,1,Augmented,SCG,0.321,3,2,225,0.025,180,0.02,12.2,2,4.066666667,17.00,40.67,2.03,,,
429,TDr1759001,Abuja,2020,1,1,Augmented,SCG,0.45,2,2,217.5,0.024166667,150,0.016666667,2.4,4,1.2,17.50,12.00,0.30,,,
430,TDr1758018,Abuja,2020,1,1,Augmented,SCG,0.42,2,3,172.5,0.019166667,120,0.013333333,0.7,1,0.35,32.33,3.50,0.35,,,
431,TDr1756003,Abuja,2020,1,1,Augmented,SCG,0.45,3,3,185,0.020555556,165,0.018333333,6,1.666666667,2,4.00,20.00,1.20,,,
432,TDr9518544,Abuja,2020,1,1,Augmented,SCG,0.359,3,3,240,0.026666667,180,0.02,4,4.666666667,1.333333333,24.67,13.33,0.29,,,
433,TDr1768015,Abuja,2020,1,1,Augmented,SCG,0.45,3,3,200,0.022222222,140,0.015555556,4.3,1.666666667,1.433333333,22.67,14.33,0.86,,,
434,TDr1772003,Abuja,2020,1,1,Augmented,SCG,0.353,3,2,215,0.023888889,145,0.016111111,5.4,2.666666667,1.8,26.33,18.00,0.68,,,
435,TDrMeccakusa,Abuja,2020,1,1,Augmented,SCG,0.321,3,2,200,0.022222222,135,0.015,2.6,2.333333333,0.866666667,23.00,8.67,0.37,,,
